x_1,x_2,x_3,x_4,x_5,x_6,x_7,y
1.54093982570627,-0.692042747450961,-2.59289989288623,-1.69522919498265,0.162220400665163,-0.504873414064636,-2.46939972180407,165.514879312567
1.74868421946271,0.0856391897160752,-2.58633558935993,-1.69410678132964,0.0713294688959648,-0.504839325133155,-2.46282532295051,167.071349863497
1.95367912754335,0.400970999883788,-2.57977128583364,-1.69297392661939,-0.0197937455121143,-0.504804978916637,-2.45625211143402,167.65880495225
2.15556552199417,-0.894383284818085,-2.57320698230734,-1.69183063085191,-0.110448397460936,-0.50477037347323,-2.44968008661155,164.628670445812
2.35398981910996,1.08634106815857,-2.56664267878105,-1.69067689402719,-0.199953073455119,-0.504735506846429,-2.4431092478406,169.075996731765
2.54860449870061,-1.20380412773415,-2.56007837525476,-1.68951271614524,-0.287650304215524,-0.504700377064961,-2.43653959447928,163.923831490373
2.73906871273781,1.02778306684718,-2.55351407172846,-1.68833809720604,-0.372910718094971,-0.504664982142676,-2.42997112588624,168.876546435052
2.92504888231598,-0.846670735260451,-2.54694976820217,-1.68715303720961,-0.455136822049837,-0.504629320078432,-2.42340384142075,165.041457981068
3.10621928188223,0.471232048743395,-2.54038546467587,-1.68595753615594,-0.533766400401432,-0.504593388855985,-2.41683774044262,167.847462728266
3.28226260971188,-0.192795576199124,-2.53382116114958,-1.68475159404504,-0.608275524945453,-0.504557186443872,-2.41027282231226,166.435524383738
3.45287054363044,-0.192904188107807,-2.52725685762328,-1.68353521087689,-0.67818117312453,-0.504520710795298,-2.40370908639065,166.637842652396
3.61774428100898,0.41838025872319,-2.52069255409699,-1.68230838665151,-0.743043453957087,-0.504483959848021,-2.39714653203934,167.953059534659
3.77659506208677,-0.713241981474751,-2.5141282505707,-1.6810711213689,-0.80246744420733,-0.504446931524233,-2.39058515862046,165.433573603077
3.92914467570502,0.832151471106329,-2.5075639470444,-1.67982341502904,-0.856104639880115,-0.504409623730445,-2.38402496549672,169.053040265604
4.07512594656565,-1.02142341863685,-2.50099964351811,-1.67856526763195,-0.903654030525529,-0.504372034357366,-2.37746595203139,165.314699894122
4.21428320316202,1.0465604740685,-2.49443533999181,-1.67729667917762,-0.944862806039691,-0.504334161279787,-2.37090811758832,169.999436588463
4.34637272556181,-1.15954000520629,-2.48787103646552,-1.67601764966606,-0.979526707648008,-0.504296002356457,-2.36435146153192,165.414287008801
4.47116317225794,1.12752992772352,-2.48130673293922,-1.67472817909725,-1.00749003655647,-0.504257555429965,-2.3577959832272,170.235224456781
4.58843598533998,-1.201420077051,-2.47474242941293,-1.67342826747121,-1.0286453353562,-0.504218818326618,-2.3512416820397,165.693374291915
4.69798577327631,1.14560185199318,-2.46817812588664,-1.67211791478793,-1.04293275866988,-0.504179788856316,-2.34468855733556,171.129516664697
4.79962067063672,-1.2072825975309,-2.46161382236034,-1.67079712104742,-1.05033915073923,-0.504140464812428,-2.33813660848148,166.420984006975
4.89316267412543,1.14676385234265,-2.45504951883405,-1.66946588624966,-1.05089684867598,-0.504100843971672,-2.33158583484472,171.641051512749
4.97844795433593,-1.20702111292481,-2.44848521530775,-1.66812421039467,-1.04468223093966,-0.504060924093982,-2.32503623579312,166.850114700133
5.0553271426817,1.14409148728714,-2.44192091178146,-1.66677209348245,-1.03181403127147,-0.504020702922389,-2.31848781069507,172.472757065729
5.12366559300026,-1.19669398834876,-2.43535660825516,-1.66540953551298,-1.0124514388109,-0.503980178182886,-2.31194055891954,167.614605922036
5.1833436173724,1.11667851027515,-2.42879230472887,-1.66403653648628,-0.986792005458695,-0.503939347584305,-2.30539447983607,173.595895206267
5.23425669574348,-1.13881724380825,-2.42222800120258,-1.66265309640234,-0.95506938173439,-0.503898208818185,-2.29884957281475,168.804435579025
5.27631565897982,1.01161845351502,-2.41566369767628,-1.66125921526116,-0.917550902417673,-0.503856759558643,-2.29230583722624,173.927266627222
5.30944684503948,-0.967744271956504,-2.40909939414999,-1.65985489306275,-0.874535043168452,-0.50381499746224,-2.28576327244175,170.230435852728
5.33359222798387,0.755742655921111,-2.40253509062369,-1.6584401298071,-0.826348769100694,-0.503772920167851,-2.27922187783309,174.646522512968
5.34870951960438,-0.611632765050897,-2.3959707870974,-1.65701492549421,-0.77334479594846,-0.503730525296529,-2.27268165277259,610.764994326008
5.35477224348589,0.291892806193084,-2.3894064835711,-1.65557928012408,-0.715898784018314,-0.503687810451373,-2.26614259663315,613.197910838579
5.3517697813776,-0.046062709166833,-2.38284218004481,-1.65413319369672,-0.654406484580322,-0.503644773217393,-2.25960470878826,174.31957171669
5.33970739178976,-0.350008061428898,-2.37627787651852,-1.65267666621212,-0.589280857718548,-0.503601411161369,-2.25306798861192,174.585388118586
5.31860620078396,0.622735065874922,-2.36971357299222,-1.65120969767028,-0.520949179951321,-0.503557721831719,-2.24653243547874,176.917844146872
5.28850316497296,-0.970873748417476,-2.36314926946593,-1.64973228807121,-0.44985015914992,-0.503513702758355,-2.23999804876384,174.347731622949
5.24945100679488,1.10002416608507,-2.35658496593963,-1.6482444374149,-0.376431073440951,-0.50346935145255,-2.23346482784294,179.362767625469
5.20151812217518,-1.2010394259848,-2.35002066241334,-1.64674614570135,-0.301144949880835,-0.503424665406788,-2.2269327720923,174.905497048473
5.14478846073807,0.9939079511155,-2.34345635888705,-1.64523741293056,-0.224447797749317,-0.503379642094633,-2.22040188088872,180.012765645736
5.07936137877715,-0.713709685716527,-2.33689205536075,-1.64371823910254,-0.146795910330017,-0.503334278970578,-2.21387215360957,176.976275270818
5.00535146524293,0.155932725089528,-2.33032775183446,-1.64218862421728,-0.0686432480385178,-0.503288573469904,-2.20734358963278,179.132240083815
4.92288834105178,0.346981432049148,-2.32376344830816,-1.64064856827478,0.00956108527128115,-0.503242523008535,-2.20081618833683,180.200563043268
4.83211643206791,-0.903686223368557,-2.31719914478187,-1.63909807127504,0.0873752620359568,-0.503196124982893,-2.19428994910073,177.747855651242
4.73319471615607,1.12322917008633,-2.31063484125557,-1.63753713321807,0.164367037012246,-0.503149376769748,-2.1877648713041,182.89616072629
4.62629644474773,-1.1325650558728,-2.30407053772928,-1.63596575410386,0.240115930927289,-0.503102275726072,-2.18124095432705,178.07983918484
4.51160883940871,0.662032913666553,-2.29750623420299,-1.63438393393241,0.314215284118929,-0.503054819188888,-2.17471819755027,182.206526251774
4.38933276393939,-0.0546589439818576,-2.29094193067669,-1.63279167270373,0.386274173575468,-0.503007004475122,-2.16819660035501,181.395756226548
4.25968237258203,-0.706541156165395,-2.2843776271504,-1.6311889704178,0.45591918780951,-0.502958828881448,-2.16167616212304,180.102892820211
4.1228847349511,1.09368897425942,-2.2778133236241,-1.62957582707464,0.522796055005817,-0.502910289684138,-2.1551568822367,183.990946565433
3.97917943834375,-1.12327909635993,-2.27124902009781,-1.62795224267425,0.586571120864781,-0.502861384138905,-2.14863876007887,179.660963737324
3.82881816812673,0.517435463260806,-2.26468471657151,-1.62631821721661,0.646932673516554,-0.502812109480751,-2.142121795033,183.09148314801
3.67206426693485,0.257535116975617,-2.25812041304522,-1.62467375070174,0.703592113803044,-0.502762462923809,-2.13560598648305,182.818943771116
3.50919227345279,-1.02248247755739,-2.25155610951893,-1.62301884312963,0.756284970112256,-0.502712441661186,-2.12909133381355,180.019740939875
3.34048744158825,1.12042068857433,-2.24499180599263,-1.62135349450029,0.804771757799521,-0.502662042864804,-2.12257783640958,184.84999214547
3.16624524087843,-0.649467298445694,-2.23842750246634,-1.61967770481371,0.848838684040022,-0.502611263685239,-2.11606549365675,180.852829540877
2.9867708390049,-0.350489574294949,-2.23186319894004,-1.61799147406989,0.88829819972497,-0.502560101251563,-2.10955430494123,181.548490962451
2.80237856732303,1.03401218094133,-2.22529889541375,-1.61629480226883,0.922989400737979,-0.502508552671177,-2.10304426964971,184.445378409058
2.61339137034234,-1.09665694922512,-2.21873459188745,-1.61458768941053,0.95277828162703,-0.502456615029654,-2.09653538716944,179.473709052862
2.42014024012164,0.238503679111883,-2.21217028836116,-1.612870135495,0.977557845320031,-0.502404285390568,-2.09002765688823,182.211283782644
2.22296363656975,0.725617577774305,-2.20560598483487,-1.61114214052223,0.997248073117359,-0.50235156079533,-2.08352107819438,182.962861105749
2.02220689466704,-1.20373424359238,-2.19904168130857,-1.60940370449222,1.01179575973249,-0.502298438263023,-2.07701565047678,178.506750741772
1.81822161964594,0.549444402684928,-2.19247737778228,-1.60765482740498,1.02117421864154,-0.50224491479023,-2.07051137312484,182.287701354504
1.61136507118978,0.52005942026527,-2.18591307425598,-1.6058955092605,1.02538286344422,-0.502190987350867,-2.06400824552852,181.56844359645
1.40199953772839,-1.20540410222445,-2.17934877072969,-1.60412575005878,1.024446671333,-0.50213665289601,-2.05750626707829,177.200833478056
1.19049170192636,0.613082593910782,-2.17278446720339,-1.60234554979982,1.0184155351134,-0.502081908353723,-2.05100543716521,180.957210656532
0.977211998475271,0.530921180762115,-2.1662201636771,-1.60055490848363,1.00736351051908,-0.502026750628885,-2.04450575518082,180.350277867752
0.762533965314616,-1.20699546206714,-2.15965586015081,-1.5987538261102,0.991387965818976,-0.501971176603017,-2.03800722051724,175.980357186183
0.546833589417627,0.449977905669012,-2.15309155662451,-1.59694230267953,0.970608640923547,-0.501915183134099,-2.03150983256711,178.842651025628
0.330488648288002,0.753576146479491,-2.14652725309822,-1.59512033819163,0.945166623362888,-0.5018587670564,-2.02501359072361,178.998870521889
0.11387804832057,-1.14327529192429,-2.13996294957192,-1.59328793264649,0.915223248632997,-0.501801925180295,-2.01851849438043,174.136563377393
-0.102618838815114,0.0179399007685063,-2.13339864604563,-1.59144508604411,0.880958932489169,-0.501744654292085,-2.01202454293184,614.600517112959
-0.318622840606067,1.05885852901747,-2.12683434251934,-1.58959179838449,0.842571942808905,-0.501686951153815,-2.00553173577261,177.481321662316
-0.533755647778422,-0.799702177352055,-2.12027003899304,-1.58772806966764,0.80027711865256,-0.501628812503094,-1.99904007229805,172.624402176579
-0.747640476867994,-0.655147670925774,-2.11370573546675,-1.58585389989355,0.754304544119879,-0.501570235052905,-1.99254955190401,172.331107979392
-0.959902730118641,1.09919269004285,-2.10714143194045,-1.58396928906222,0.704898184536557,-0.501511215491426,-1.98606017398687,175.192587647784
-1.17017065155254,0.0117390618558363,-2.10057712841416,-1.58207423717365,0.652314492408732,-0.501451750481836,-1.97957193794352,172.13315618965
-1.37807597806334,-1.18636122620982,-2.09401282488786,-1.58016874422785,0.596820990456981,-0.501391836662131,-1.97308484317142,607.164796558997
-1.58325458439201,0.416992167446658,-2.08744852136157,-1.57825281022481,0.538694838886812,-0.501331470644932,-1.96659888906853,171.269753318811
-1.7853471208555,0.96343920585147,-2.08088421783528,-1.57632643516453,0.478221393871769,-0.501270649017295,-1.96011407503334,171.64050427394
-1.98399964271163,-0.803760773229167,-2.07431991430898,-1.57438961904701,0.415692764020468,-0.501209368340514,-1.95363040046489,166.694737439769
-2.17886423005762,-0.812758891764971,-2.06775561078269,-1.57244236187226,0.351406371371448,-0.501147625149933,-1.94714786476271,165.950310457888
-2.36959959717685,0.924258918454236,-2.06119130725639,-1.57048466364027,0.285663523212752,-0.501085415954744,-1.94066646732691,169.111684100476
-2.55587169026643,0.582449774481191,-2.0546270037301,-1.56851652435105,0.218768000757382,-0.501022737237794,-1.93418620755808,167.195444491697
-2.7373542724988,-1.06634523348135,-2.0480627002038,-1.56653794400458,0.151024670424543,-0.500959585455383,-1.92770708485735,162.714876807346
-2.91372949539274,-0.559427277857628,-2.04149839667751,-1.56454892260088,0.0827381231804821,-0.500895957037065,-1.92122909862639,162.878800502628
-3.084688455493,1.02314508322635,-2.03493409315122,-1.56254946013994,0.014211347084915,-0.500831848385449,-1.91475224826737,165.497387113196
-3.24993173538356,0.516698916812497,-2.02836978962492,-1.56053955662177,-0.054255562129465,-0.50076725587599,-1.908276533183,163.593831640249
-3.4091699280872,-1.0466687539076,-2.02180548609863,-1.55851921204635,-0.122366647943876,-0.500702175856786,-1.90180195277652,159.581312439439
-3.56212414393262,-0.693696976931179,-2.01524118257233,-1.5564884264137,-0.189831293239951,-0.500636604648376,-1.89532850645167,159.558075294521
-3.70852649900169,0.875038833622459,-2.00867687904604,-1.55444719972381,-0.256365369957828,-0.500570538543525,-1.88885619361273,162.063181990444
-3.84812058430113,0.824280686210482,-2.00211257551974,-1.55239553197669,-0.321692334739914,-0.500503973807019,-1.88238501366449,161.173016171279
-3.98066191483709,-0.708979231060434,-1.99554827199345,-1.55033342317233,-0.385544267418509,-0.500436906675454,-1.87591496601228,157.223762888338
-4.10591835780602,-1.09216662858379,-1.98898396846716,-1.54826087331073,-0.447662849549405,-0.500369333357019,-1.86944605006193,155.739000612653
-4.22367053915189,0.26458865352537,-1.98241966494086,-1.54617788239189,-0.50780028053686,-0.500301250031288,-1.86297826521979,157.947196865604
-4.33371222777783,1.14604519442694,-1.97585536141457,-1.54408445041582,-0.565720129235429,-0.500232652848997,-1.85651161089274,159.37977428658
-4.43585069673905,0.210974790392576,-1.96929105788827,-1.54198057738251,-0.621198119250978,-0.500163537931832,-1.85004608648817,156.874103231253
